sexo,idade,faixa_etaria,cor_raca,escolaridade,horas_trabalho_por_semana,portador_de_deficiencia,tamanho_da_empresa,tempo_no_emprego,remuneracao
1,37,5,99,7,40,0,10,156.9,8927.87
1,31,5,9,7,44,0,3,0.5,787.52
2,48,6,8,7,44,0,5,18.1,1569.8
2,54,7,99,7,30,0,10,362.9,1502.95
2,37,5,8,9,44,0,2,73.4,2692.51
1,52,7,99,7,30,0,10,357.6,1548.52
2,50,7,8,5,44,0,9,141.9,1130.78
1,56,7,8,3,44,0,10,2.9,4076.09
2,46,6,99,7,30,0,10,148.6,2607.52
1,18,3,8,6,44,0,9,1.2,983.51
1,46,6,9,7,44,0,5,17.8,5362.75
1,38,5,99,7,40,0,10,26.6,3030.76
1,28,4,8,7,1,0,5,2.3,1217.06
1,41,6,8,3,44,0,2,103.9,1076.82
1,49,6,9,7,44,0,4,1.6,1922.73
2,33,5,99,9,40,0,10,88.9,2746.71
1,37,5,8,2,44,0,2,9.9,2027.57
2,34,5,8,5,44,0,9,1.4,894.46
1,37,5,8,6,44,0,5,74.8,2271.14
2,38,5,8,7,44,0,6,4.6,752.63
1,34,5,8,7,44,0,2,2.5,1012.29
1,35,5,8,2,44,0,2,1.4,775.63
2,27,4,9,7,44,0,6,24.8,1195.36
1,35,5,8,7,36,0,5,1.9,1385.71
1,23,3,8,4,44,0,10,23.5,1545.77
1,43,6,99,7,30,0,10,148.3,1650.84
2,40,6,99,9,30,0,10,81.0,4272.66
1,32,5,99,8,30,0,9,19.9,1288.55
2,41,6,2,9,44,0,9,175.4,7377.37
1,48,6,99,7,30,0,10,128.5,4519.78
2,52,7,99,7,30,0,10,146.0,2517.69
1,31,5,9,2,40,0,10,20.5,1041.67
1,34,5,99,9,40,0,10,41.6,8638.6
2,23,3,8,7,44,0,2,38.9,1562.92
1,47,6,2,4,40,0,7,207.9,1880.45
1,28,4,8,4,44,0,6,10.5,1428.51
2,38,5,99,9,16,0,8,147.2,3344.35
1,47,6,8,5,44,0,4,196.9,1285.86
1,62,7,99,2,40,0,10,261.9,2475.67
1,36,5,99,7,30,0,10,59.9,1496.43
1,34,5,9,7,44,0,2,2.5,953.59
2,36,5,2,9,44,0,8,142.9,6258.58
2,23,3,8,7,44,0,5,33.9,1262.4
2,23,3,8,6,36,0,6,39.6,1533.19
2,50,7,99,7,40,0,10,20.9,419.13
1,26,4,8,7,44,0,10,13.8,1229.42
2,21,3,2,8,44,0,5,14.1,1294.66
1,63,7,8,7,44,0,6,4.6,2741.9
1,22,3,8,7,44,0,7,19.8,1287.82
2,35,5,2,9,15,0,7,64.9,1819.78
2,22,3,4,7,44,0,3,21.9,1157.33
2,59,7,99,9,30,0,10,98.7,4695.39
1,26,4,8,7,44,0,8,3.7,1914.74
1,35,5,8,2,44,1,10,82.8,1642.6
1,35,5,2,5,44,0,4,9.9,1211.26
2,32,5,99,9,35,0,9,5.0,7992.52
2,62,7,99,7,30,0,10,466.1,1859.33
1,32,5,9,7,44,0,5,13.3,2907.25
1,50,7,99,7,40,0,10,248.9,3414.45
1,32,5,8,7,44,0,7,20.4,1079.56
1,42,6,8,7,44,0,4,4.9,1235.83
2,44,6,8,7,44,0,8,90.4,2580.51
1,26,4,8,7,44,0,3,64.9,1016.52
2,33,5,8,7,44,0,9,44.9,1262.7
2,46,6,99,9,40,0,10,71.7,9760.31
1,35,5,2,7,44,0,4,11.9,1315.46
1,27,4,99,4,36,0,8,10.8,1032.45
1,19,3,8,5,44,0,4,0.3,429.06
1,31,5,9,7,44,0,4,1.6,1248.33
1,65,8,8,7,44,0,2,78.9,1050.0
1,60,7,99,7,40,0,10,364.5,10613.02
1,39,5,99,7,30,0,10,150.8,3513.59
2,32,5,99,9,30,0,8,29.8,2875.93
2,39,5,99,9,30,0,10,8.9,7892.9
1,60,7,6,5,36,0,9,0.3,549.39
1,44,6,8,5,44,0,8,6.9,1582.37
2,46,6,99,9,30,0,10,5.6,3494.39
1,21,3,8,7,44,0,9,22.8,2274.4
1,51,7,8,7,44,0,6,152.5,1160.87
2,28,4,8,7,44,0,6,22.9,1390.05
2,20,3,2,7,44,0,7,8.1,2142.32
2,51,7,99,5,30,0,10,359.9,1626.03
1,46,6,8,5,44,0,4,35.9,2089.06
2,45,6,99,9,20,0,10,107.7,5585.78
1,32,5,2,7,44,0,5,62.9,1251.83
1,46,6,99,9,40,0,7,207.1,25281.73
1,27,4,9,7,44,0,4,22.8,1725.76
2,35,5,8,7,44,0,10,128.3,1419.07
1,25,4,2,7,44,0,8,27.6,1194.25
2,26,4,99,8,30,0,10,8.2,1728.07
1,55,7,99,7,40,0,10,207.9,14845.34
1,53,7,8,6,44,0,8,163.8,2534.87
2,32,5,8,7,44,0,2,4.9,2991.39
2,53,7,99,9,30,0,10,158.6,4118.15
1,36,5,8,7,44,0,8,19.3,1399.47
1,32,5,2,7,42,0,4,26.7,2667.93
2,49,6,99,9,40,0,7,324.9,1767.09
2,43,6,99,7,44,0,7,93.6,1451.46
2,27,4,99,7,30,0,8,23.9,4333.95
1,53,7,8,6,44,0,5,42.9,1070.46
1,39,5,9,7,44,0,10,23.4,8268.97
2,48,6,8,7,44,0,2,3.9,1433.38
2,35,5,8,7,44,0,5,112.6,1429.29
1,34,5,9,7,44,0,4,15.9,977.63
2,30,5,8,7,44,0,4,76.9,1331.56
1,35,5,2,7,44,0,3,9.9,1359.59
1,31,5,4,4,44,0,10,1.8,1767.68
1,28,4,9,7,44,0,5,46.9,1980.59
1,54,7,99,9,40,0,10,197.9,9767.84
2,51,7,99,9,44,0,10,248.8,3616.47
2,38,5,99,9,40,0,10,129.6,5769.15
2,54,7,99,8,40,0,10,10.9,1556.78
1,55,7,99,7,44,0,9,200.5,4209.64
1,43,6,99,9,30,0,10,94.9,6337.56
1,41,6,8,2,44,0,10,67.7,1434.52
1,34,5,8,7,36,0,6,18.9,1753.18
1,27,4,8,11,40,0,5,0.9,3820.88
1,38,5,99,8,30,0,10,133.2,6489.8
1,32,5,99,9,36,0,10,106.9,2641.31
1,25,4,8,7,44,0,4,1.4,730.64
2,45,6,99,9,20,0,10,247.8,8065.24
1,20,3,8,7,44,0,8,10.9,1142.05
2,40,6,99,5,40,0,10,80.6,1134.88
1,34,5,8,8,40,0,7,147.4,6303.67
1,44,6,99,5,40,0,10,273.9,2218.68
1,40,6,99,4,30,0,10,178.5,1578.68
1,41,6,8,7,33,0,10,32.9,1473.54
1,47,6,99,9,30,0,10,176.2,5655.24
1,25,4,9,7,44,0,3,12.2,1331.94
2,37,5,99,7,30,0,8,130.9,1229.95
1,50,7,99,7,30,0,10,201.9,1751.67
1,37,5,99,7,30,0,10,197.4,1828.99
1,27,4,8,8,28,0,3,52.7,3443.78
1,19,3,9,5,44,0,3,4.3,1208.06
1,38,5,8,9,36,0,5,16.9,2185.25
2,48,6,99,7,44,0,10,188.9,5958.88
1,25,4,8,5,44,0,7,0.2,348.26
2,63,7,99,7,30,0,10,416.4,1803.83
1,28,4,2,6,44,0,7,69.5,1914.82
2,51,7,99,5,40,0,4,224.4,1095.63
1,29,4,8,2,44,0,7,4.6,1155.85
2,54,7,99,4,40,0,8,224.5,1484.28
1,39,5,8,7,44,0,4,28.4,1420.15
1,26,4,8,6,44,0,8,13.5,1043.09
2,33,5,2,9,40,0,3,21.4,1601.42
1,56,7,99,7,40,0,10,23.9,1258.82
1,37,5,4,7,44,0,2,15.9,1431.9
2,58,7,99,9,30,0,10,145.1,4888.31
1,29,4,8,4,44,0,7,11.9,1429.32
1,24,3,8,5,40,0,10,15.9,1390.55
1,44,6,99,7,30,0,10,156.9,3554.78
1,21,3,8,6,44,0,2,9.6,1090.35
2,39,5,8,9,30,0,8,123.9,9099.54
1,24,3,8,9,36,0,7,27.8,3556.98
1,25,4,4,7,44,0,10,0.9,1325.51
1,36,5,99,5,44,0,7,80.9,1694.72
1,59,7,8,5,44,0,8,212.9,5122.55
2,33,5,8,3,44,0,9,57.9,1260.02
1,36,5,8,7,44,0,8,46.3,1939.71
2,23,3,99,9,44,0,10,46.9,1344.19
2,26,4,8,7,36,0,5,20.3,1528.19
2,33,5,2,8,40,0,10,23.9,9658.39
1,43,6,2,9,30,0,5,94.9,4346.66
2,26,4,99,7,40,0,10,33.9,1211.71
2,35,5,99,7,30,0,10,125.1,2765.05
2,56,7,99,7,40,0,10,439.4,4157.66
1,28,4,8,5,44,0,7,35.2,2707.21
1,45,6,8,5,40,0,10,23.9,1259.54
2,44,6,99,9,42,0,9,135.4,5155.39
2,34,5,8,7,44,0,9,37.5,1129.64
1,41,6,8,7,44,0,8,64.6,1787.52
2,59,7,99,7,30,0,10,298.9,3612.31
2,59,7,99,9,40,0,10,67.5,9054.31
1,35,5,8,4,44,0,9,2.9,1695.52
2,36,5,99,6,30,0,10,44.6,1352.2
1,35,5,8,7,44,0,7,59.9,2562.3
1,45,6,2,7,44,0,6,2.9,1179.16
2,42,6,99,2,40,0,10,172.9,1384.84
1,29,4,8,7,44,0,6,0.7,884.76
1,31,5,8,7,44,0,7,10.9,1246.76
1,61,7,99,7,40,0,7,21.9,2099.98
2,45,6,2,7,36,0,9,155.8,1446.79
2,36,5,99,7,30,0,10,162.1,6731.87
2,47,6,99,9,30,0,7,11.9,4189.66
1,37,5,8,5,1,0,5,40.2,2376.64
1,27,4,8,7,44,0,6,2.8,1125.73
2,56,7,8,9,40,0,7,200.9,2502.03
2,60,7,99,7,40,0,10,269.3,3541.88
2,53,7,9,7,44,0,7,8.5,1710.67
1,42,6,99,4,30,0,10,11.9,1041.53
2,26,4,8,7,44,0,2,20.9,829.18
2,42,6,99,9,40,0,9,201.9,3679.84
1,24,3,9,5,44,0,5,2.9,1730.62
2,31,5,8,7,44,0,8,5.9,1550.49
2,33,5,99,9,40,0,10,107.2,13888.72
1,22,3,8,7,44,0,4,14.7,1090.43
2,45,6,99,9,40,0,10,10.0,11062.24
2,40,6,4,9,28,0,8,109.6,3236.71
2,46,6,4,7,44,0,4,15.3,1174.86
1,36,5,8,9,44,0,5,10.9,3417.32
1,20,3,2,6,44,0,3,16.8,1120.67
2,44,6,2,10,40,0,7,10.3,1556.3
1,40,6,8,7,44,0,6,9.4,1066.33
2,29,4,99,7,36,0,10,18.9,1991.25
2,40,6,99,7,40,0,10,16.1,1106.21
2,56,7,8,9,30,0,5,23.9,3774.73
2,42,6,8,8,44,0,4,54.9,1398.19
1,45,6,99,5,30,0,10,34.9,1508.84
2,42,6,99,9,30,0,7,166.8,4831.94
1,53,7,2,7,44,0,3,68.9,2648.31
2,44,6,99,9,40,0,8,269.5,13164.25
1,28,4,9,7,44,0,2,66.9,1230.34
1,54,7,8,7,44,0,8,10.7,7671.6
1,47,6,99,7,40,0,9,187.9,613.59
1,27,4,8,7,44,1,9,0.7,799.99
1,29,4,8,7,44,0,10,5.2,1055.18
1,20,3,8,7,44,0,3,2.7,1279.2
1,30,5,8,7,44,0,3,21.9,1240.09
1,22,3,8,6,44,0,5,32.9,1090.93
2,50,7,99,7,40,0,10,10.0,1722.77
2,39,5,9,9,44,0,7,26.2,1735.56
2,25,4,8,9,36,0,8,2.9,3477.01
2,61,7,2,4,44,0,3,175.9,1195.17
2,61,7,99,9,40,0,10,128.5,5854.07
2,45,6,99,5,44,0,9,157.0,1239.76
2,24,3,2,7,36,0,5,13.2,1749.24
1,31,5,9,7,44,0,5,44.6,1431.46
1,36,5,8,5,44,0,2,31.9,1521.28
2,53,7,8,7,44,0,10,15.8,1112.94
2,53,7,99,7,30,0,10,13.3,1464.86
1,28,4,9,7,44,0,8,9.9,1446.01
1,51,7,99,8,30,0,10,332.1,5426.33
2,54,7,8,7,44,0,10,14.4,2269.35
1,30,5,8,7,44,0,4,1.9,2728.26
2,38,5,8,7,44,0,5,45.9,1208.32
2,52,7,99,9,40,0,7,304.3,5912.19
2,26,4,8,5,44,0,6,14.7,1238.47
2,28,4,8,7,44,0,10,6.9,1322.85
2,45,6,8,7,44,0,6,42.8,1447.75
2,39,5,8,9,23,0,5,34.4,1270.43
1,24,3,8,7,44,0,3,22.7,1271.35
2,37,5,4,6,44,0,3,6.9,1088.2
1,59,7,8,7,44,0,9,386.8,16881.69
2,56,7,99,7,40,0,10,272.9,3848.52
1,38,5,8,7,44,0,10,88.2,2020.9
1,30,5,8,6,44,0,4,1.9,1193.7
1,33,5,8,8,36,0,5,26.1,1654.98
2,28,4,99,9,36,0,7,4.5,3008.13
2,25,4,8,7,44,0,3,1.4,897.23
1,24,3,9,7,36,0,6,20.4,1921.61
1,63,7,8,5,44,0,4,30.9,1084.93
2,54,7,9,6,44,0,7,54.3,1213.01
1,26,4,8,7,40,0,8,9.3,2552.24
2,57,7,99,7,40,0,10,386.8,6633.7
2,32,5,99,7,40,0,10,106.2,1475.56
2,35,5,99,9,40,0,10,115.2,2494.56
1,40,6,9,7,44,0,5,112.9,2335.28
1,39,5,99,7,40,0,10,179.4,1925.3
1,29,4,2,5,44,0,5,42.9,1162.0
1,25,4,8,5,25,0,2,9.1,1158.73
2,47,6,99,10,40,0,10,92.6,8629.14
2,46,6,2,6,44,0,5,47.9,1433.68
1,37,5,8,7,6,0,5,15.9,434.91
1,27,4,2,6,44,0,2,108.9,1478.68
1,26,4,2,7,44,0,8,1.8,1239.29
2,32,5,99,9,30,0,10,58.5,4467.23
2,18,3,99,7,30,0,10,59.9,2138.58
2,34,5,99,9,40,0,10,113.5,4218.78
2,44,6,99,4,40,0,6,10.9,1138.45
2,36,5,8,7,44,0,6,12.8,1144.82
2,57,7,99,9,44,0,6,460.9,10703.79
1,50,7,8,3,44,0,7,115.6,1518.12
2,52,7,99,9,20,0,10,166.9,3947.16
1,37,5,8,7,44,0,3,17.7,1711.92
1,22,3,4,7,44,0,8,5.9,1252.22
1,36,5,9,7,44,0,3,13.4,1325.98
2,27,4,9,7,44,0,4,35.9,1075.94
1,34,5,99,7,44,0,10,11.6,2809.87
2,42,6,8,4,44,0,8,16.1,1330.66
1,58,7,99,9,20,0,10,375.9,3255.43
1,48,6,8,7,38,0,10,147.5,6755.96
2,47,6,99,8,30,0,8,2.9,6593.5
1,21,3,8,7,44,0,7,14.7,1189.7
1,25,4,8,7,36,0,4,40.5,1085.84
1,28,4,8,9,38,0,5,82.6,8923.98
1,19,3,8,7,44,0,8,7.5,1521.31
2,28,4,9,7,44,0,3,0.9,1037.52
1,53,7,9,7,44,0,2,74.9,2072.72
1,63,7,2,7,44,0,2,342.9,9164.2
1,38,5,9,7,44,0,6,6.9,2355.75
1,43,6,9,7,44,0,3,11.9,1377.22
2,42,6,99,7,40,0,10,158.6,3288.85
2,42,6,8,7,44,0,3,79.9,730.13
1,35,5,99,9,44,0,10,9.9,1222.44
2,43,6,99,9,44,0,10,175.9,2414.49
2,36,5,8,9,40,0,10,4.9,3860.12
2,48,6,99,9,40,0,5,268.9,6145.3
2,21,3,8,9,44,0,8,6.4,1089.39
1,37,5,9,7,44,0,4,11.6,1298.85
2,32,5,99,9,30,0,10,36.9,11664.93
2,24,3,8,7,44,0,10,20.9,1459.3
2,64,7,99,5,30,0,10,377.9,1636.73
1,34,5,8,7,44,0,10,2.3,1154.14
2,55,7,99,9,40,0,10,76.6,3308.85
1,46,6,2,7,44,0,8,146.4,3633.79
1,49,6,99,9,25,0,10,199.4,3072.86
2,37,5,8,9,6,0,5,71.5,2070.31
2,41,6,8,9,40,0,5,118.9,2615.9
2,60,7,4,7,36,0,10,149.2,2331.19
1,24,3,8,7,44,0,5,28.9,611.84
2,16,2,8,6,44,0,2,2.3,879.0
2,66,8,99,7,30,0,10,441.0,6861.99
2,45,6,99,9,40,0,9,155.9,2099.69
1,40,6,6,7,44,0,2,107.9,1798.98
1,37,5,99,9,30,0,10,2.8,6120.35
1,43,6,9,5,44,0,2,17.9,1039.89
2,29,4,99,5,36,0,9,99.5,1124.75
2,54,7,99,7,40,0,10,199.9,2489.37
2,48,6,99,9,25,0,10,195.6,3794.82
1,32,5,6,7,44,0,7,9.9,1581.43
1,36,5,99,5,30,0,10,138.9,1433.26
1,33,5,8,6,44,0,6,60.9,1618.62
1,51,7,9,3,44,0,4,129.9,2434.34
2,31,5,2,9,42,0,2,37.8,3226.5
1,33,5,8,6,22,0,2,21.9,914.14
2,48,6,99,10,30,0,10,220.1,5464.84
1,39,5,9,7,44,0,3,33.6,2012.45
2,26,4,8,9,40,0,7,21.4,1278.01
2,52,7,8,7,44,0,4,82.4,3590.23
1,43,6,2,9,44,0,4,19.9,2915.06
1,32,5,8,7,44,0,6,10.8,4100.36
1,42,6,99,9,40,0,10,19.5,4746.99
1,31,5,8,7,44,0,8,61.9,2208.81
1,23,3,8,6,44,0,7,11.5,1256.08
1,43,6,99,9,36,0,10,153.6,23467.63
1,47,6,8,2,44,0,7,19.9,1348.15
2,46,6,8,5,36,0,4,125.6,1832.45
1,39,5,99,9,30,0,10,33.2,10632.74
1,21,3,8,7,20,0,5,2.3,921.9
2,36,5,8,7,44,0,3,60.9,1618.51
2,33,5,99,7,40,0,10,102.3,1917.72
2,49,6,8,7,44,0,3,46.9,1087.23
2,43,6,99,9,40,0,10,142.5,8814.74
2,29,4,99,9,30,0,10,33.2,8585.7
1,38,5,8,4,44,0,7,44.9,1421.02
2,60,7,99,9,20,0,10,38.3,3597.86
1,49,6,99,7,40,0,10,104.7,2551.97
1,44,6,99,7,40,0,10,126.0,2797.87
1,40,6,8,2,44,0,2,29.9,1061.36
1,31,5,99,9,30,0,10,18.4,1819.5
1,51,7,8,7,44,0,6,15.1,3398.23
1,41,6,8,5,44,0,2,166.9,1978.84
1,36,5,8,3,44,0,8,72.5,2280.97
1,52,7,8,7,44,0,4,77.9,4384.88
1,28,4,8,7,44,0,6,4.8,1023.85
2,37,5,99,7,40,0,9,28.9,1102.66
1,45,6,9,9,40,0,7,167.9,25659.05
1,38,5,8,7,44,0,9,28.4,1884.01
1,27,4,8,7,44,0,9,61.9,1581.97
1,42,6,2,8,44,0,5,4.9,1780.01
1,27,4,8,7,44,0,6,49.2,5027.44
1,27,4,8,7,36,0,7,6.9,1293.72
1,44,6,8,7,44,0,9,3.9,3454.08
2,30,5,8,7,44,0,9,11.9,1153.2
2,35,5,8,7,44,0,5,27.4,1531.26
1,50,7,8,7,13,0,7,80.9,1540.1
1,38,5,8,7,44,0,7,9.6,3326.73
1,31,5,8,7,44,0,9,35.3,1904.36
1,28,4,8,9,44,0,7,1.6,2988.13
1,28,4,8,7,44,0,4,87.9,1999.49
2,45,6,99,7,36,0,10,33.9,1094.82
1,33,5,8,7,44,0,6,19.9,1736.65
1,42,6,8,7,44,0,10,89.9,1863.88
2,48,6,99,9,40,0,10,104.1,5291.4
1,27,4,8,9,44,0,10,29.4,9138.22
2,62,7,99,9,40,0,10,165.9,589.36
1,51,7,99,9,30,0,10,357.3,9101.06
1,24,3,9,7,44,0,4,14.9,1002.28
1,19,3,2,7,44,0,4,5.8,1425.3
2,25,4,8,7,36,0,3,31.8,1279.11
1,32,5,8,8,44,0,5,32.9,1200.15
2,47,6,8,8,44,0,8,9.9,1073.7
1,34,5,8,7,44,0,5,26.8,2124.2
1,35,5,8,9,44,1,8,65.5,3787.92
2,30,5,8,7,44,0,9,4.5,1597.56
1,31,5,8,9,44,0,9,18.4,1976.18
1,45,6,8,9,44,0,6,52.7,1643.24
2,33,5,8,9,44,0,3,47.9,4473.89
1,36,5,99,5,40,0,10,199.9,1801.41
1,25,4,8,7,40,0,9,32.4,3669.32
2,59,7,8,7,44,0,5,13.9,1155.78
1,26,4,9,7,44,0,4,16.5,2356.22
1,23,3,8,6,44,0,4,24.3,1687.82
2,36,5,99,9,20,0,10,40.9,5806.16
1,39,5,9,7,36,0,8,188.9,1746.05
1,29,4,2,7,40,0,5,45.9,1215.43
1,52,7,99,9,40,0,9,352.9,3453.69
1,47,6,9,9,44,0,5,67.8,3470.04
1,48,6,99,9,30,0,10,64.8,4174.51
2,24,3,9,7,44,0,5,26.5,1493.82
1,23,3,8,7,44,0,4,9.6,1960.29
1,47,6,8,9,44,1,9,20.5,1318.58
2,39,5,99,9,40,0,9,90.1,4694.76
2,43,6,8,6,36,0,7,11.2,2439.54
2,54,7,8,7,36,0,8,83.9,1582.72
2,32,5,99,10,40,0,10,66.3,9238.2
2,30,5,8,7,44,0,5,47.9,1226.0
1,20,3,8,7,44,0,7,10.8,1458.29
2,40,6,8,7,44,0,4,135.9,1251.06
1,39,5,2,4,42,0,5,0.2,301.43
1,42,6,99,7,30,0,9,80.9,2302.72
2,28,4,2,7,44,0,5,88.9,1295.08
2,52,7,99,9,30,0,10,113.7,2266.64
1,35,5,99,5,40,0,10,40.6,3300.59
1,44,6,8,7,44,0,8,125.5,1274.56
1,31,5,99,9,40,0,10,46.3,12540.63
2,21,3,2,8,44,0,7,1.3,891.19
1,34,5,99,7,40,0,10,104.1,1692.59
1,25,4,9,5,44,0,8,1.8,966.8
1,34,5,8,7,42,0,7,3.0,1778.95
1,56,7,6,2,40,0,10,11.9,1328.36
2,29,4,8,6,44,0,4,18.9,979.15
1,29,4,8,7,44,0,8,69.3,1935.13
1,32,5,9,7,44,0,5,2.5,1479.49
1,41,6,9,7,44,0,5,12.6,1188.24
1,39,5,8,5,44,0,6,43.2,1919.35
1,32,5,99,9,30,0,10,77.0,2404.11
2,33,5,4,9,44,0,5,1.4,970.29
1,45,6,8,7,37,0,7,166.8,9233.5
2,33,5,8,9,44,0,5,37.8,4523.54
2,36,5,8,9,36,0,8,123.4,2157.12
1,41,6,2,7,44,0,7,40.9,1441.11
1,37,5,8,7,44,0,10,43.2,2365.88
1,36,5,8,7,36,0,9,12.7,1582.7
1,47,6,99,9,40,0,9,158.9,5181.84
2,45,6,99,7,44,0,10,164.1,2320.34
1,45,6,99,9,20,0,10,89.7,3613.03
2,25,4,8,9,44,0,2,10.9,1404.12
2,21,3,8,7,13,0,4,20.4,1356.92
1,30,5,9,6,44,0,4,18.9,1668.21
2,19,3,8,7,8,0,5,15.9,824.5
2,41,6,8,7,44,0,4,17.9,1136.74
1,51,7,99,7,36,0,10,224.2,1791.11
1,28,4,8,10,44,0,3,30.9,1258.91
2,47,6,99,9,40,0,9,318.9,6141.8
1,51,7,99,9,20,0,9,67.5,1955.1
2,42,6,99,9,36,0,9,236.9,5215.03
1,27,4,8,7,44,0,6,4.6,1171.93
1,40,6,8,7,44,0,4,3.5,1129.31
2,36,5,8,7,44,0,5,48.4,1838.45
1,36,5,8,9,30,0,10,5.9,21007.49
1,54,7,99,9,40,0,10,306.7,10132.66
2,40,6,99,7,40,0,10,128.8,1868.94
1,37,5,99,7,44,0,9,204.9,1479.71
1,26,4,8,7,28,0,3,28.8,4296.5
1,37,5,4,5,44,0,10,89.2,2023.44
1,33,5,4,9,33,0,3,18.8,1272.88
2,49,6,8,7,36,0,5,20.9,1658.24
1,41,6,99,7,30,0,10,59.9,2766.27
2,58,7,8,4,44,0,4,154.7,1284.68
1,41,6,6,7,44,0,7,19.0,1724.11
1,48,6,8,9,44,0,7,9.9,1067.57
2,56,7,99,5,30,0,10,415.9,2839.91
2,46,6,8,7,44,0,6,283.9,2067.84
1,32,5,8,7,44,0,6,94.3,1908.75
1,67,8,99,9,40,0,10,358.3,6018.69
1,44,6,99,5,40,0,10,127.9,1369.53
2,44,6,8,1,44,0,10,7.6,1035.45
2,26,4,8,9,44,0,5,44.9,1821.02
2,58,7,99,9,30,0,10,337.4,11189.76
2,29,4,2,7,44,0,9,3.6,2010.06
2,44,6,9,7,40,0,10,20.9,1189.55
1,51,7,99,9,30,0,10,342.3,16801.75
1,59,7,99,7,40,0,9,10.9,1954.57
1,56,7,99,9,40,0,10,319.4,9059.85
2,50,7,99,9,35,0,8,287.9,22849.1
1,32,5,8,7,44,0,8,16.7,1164.5
2,37,5,9,7,44,0,5,0.2,356.64
1,37,5,9,7,44,0,8,14.0,2997.71
1,40,6,8,3,22,0,10,62.8,952.85
1,48,6,2,9,40,0,10,19.8,12726.75
2,31,5,8,7,44,0,8,92.9,1628.74
2,23,3,8,6,44,0,3,2.9,1038.11
2,52,7,8,9,40,0,7,140.7,5769.25
2,30,5,99,9,40,0,10,28.0,2179.45
2,49,6,8,7,44,0,10,20.2,1188.88
2,24,3,99,7,40,0,10,58.2,6235.31
1,46,6,8,7,44,0,9,17.2,7351.48
1,51,7,9,9,36,0,6,156.9,6060.24
2,64,7,99,9,40,0,10,307.5,4032.65
2,39,5,99,5,36,0,10,4.7,1002.71
1,17,2,8,6,20,0,8,9.2,526.81
1,25,4,8,7,44,1,10,43.7,1875.09
2,51,7,99,7,25,0,10,346.9,3600.37
1,26,4,8,2,44,0,9,69.7,2210.15
2,55,7,8,9,44,0,8,20.9,3437.59
1,48,6,2,7,44,0,6,26.0,1755.45
2,39,5,99,9,44,0,9,225.3,3848.18
1,22,3,8,7,44,0,5,4.6,1045.59
1,54,7,99,4,40,0,9,400.5,6185.7
1,29,4,8,7,41,0,9,68.2,4707.77
1,20,3,8,6,44,0,3,5.2,1048.57
1,61,7,8,6,44,0,10,63.4,363.33
1,54,7,9,3,44,0,5,14.4,1259.51
1,38,5,8,5,42,0,10,127.4,3022.89
2,23,3,2,7,36,0,8,6.3,1843.82
2,23,3,8,7,44,0,4,58.9,1443.67
2,43,6,4,7,44,0,8,36.8,1239.45
1,29,4,99,9,30,0,10,59.3,6774.51
1,35,5,99,6,40,0,10,45.9,1587.0
1,46,6,99,7,40,0,10,332.9,9151.02
1,43,6,9,7,44,0,6,14.3,3529.49
2,29,4,9,7,44,1,8,11.5,1550.54
1,53,7,8,6,44,0,9,120.9,2628.48
1,49,6,99,5,30,0,10,191.9,2379.74
2,23,3,2,7,44,0,3,44.6,1710.05
1,58,7,8,3,44,0,5,9.9,2511.72
1,36,5,8,4,44,0,2,20.9,1330.68
2,44,6,99,7,40,0,7,129.8,2728.52
2,39,5,8,7,44,0,7,25.8,1518.22
2,51,7,8,5,44,0,9,20.9,1155.23
2,26,4,8,7,44,0,5,7.8,1108.97
1,31,5,9,7,44,0,7,35.3,1285.18
1,40,6,99,9,30,0,9,103.8,16902.6
2,24,3,9,7,44,0,6,3.5,1498.41
2,39,5,99,9,40,0,10,89.0,3574.81
1,41,6,8,7,44,0,5,55.9,1301.83
1,52,7,99,2,40,0,8,233.9,1256.37
1,31,5,2,8,44,0,7,118.9,1568.47
2,37,5,99,9,25,0,10,45.9,2709.52
2,58,7,2,4,44,0,5,44.9,1567.04
2,32,5,8,7,44,0,4,57.9,2282.88
2,34,5,8,7,44,0,3,31.9,1106.07
1,45,6,99,7,44,0,10,95.1,1599.91
1,43,6,99,4,36,0,8,214.1,1295.29
1,35,5,99,7,40,0,10,71.7,1655.14
1,44,6,99,5,30,0,6,212.2,1810.28
2,19,3,8,7,44,0,3,2.2,857.98
1,50,7,8,7,44,0,4,102.9,1791.04
2,21,3,99,9,25,0,10,15.4,3010.81
2,46,6,99,9,40,0,10,214.9,3957.98
1,56,7,4,5,36,0,9,31.9,1154.39
1,34,5,8,7,44,0,10,99.2,4241.01
2,36,5,8,9,44,0,9,56.9,1899.54
2,56,7,99,7,40,0,7,450.9,2277.95
1,31,5,8,3,44,0,4,10.8,1299.08
1,43,6,4,7,44,0,6,17.6,4518.38
2,54,7,99,9,30,0,7,13.5,6142.31
2,22,3,2,7,44,0,10,0.8,1466.39
2,26,4,99,7,30,0,7,15.1,3257.72
2,50,7,99,7,40,0,10,102.1,2348.79
1,27,4,2,7,44,0,5,87.5,1348.57
1,40,6,2,7,40,0,8,1.4,1307.81
1,69,8,8,4,44,0,4,9.9,1444.06
1,49,6,8,7,44,0,8,2.2,1405.59
2,26,4,2,1,36,0,2,12.9,1048.08
2,47,6,99,9,20,0,9,129.4,2311.01
2,69,8,99,9,40,0,10,418.9,4987.47
